score,lang,page_title,page_url,edit_url,outcome,type,source,title_o,year_o,journal_o,doi_o,cited_by_count_o,title_r,year_r,journal_r,doi_r,cited_by_count_r,rep_short,sentence_suggestion,sections,paragraph_excerpt,o_ref_block,cite_template
119.371069374049,en,Social vulnerability,https://en.wikipedia.org/wiki/Social_vulnerability,https://en.wikipedia.org/w/index.php?title=Social_vulnerability&action=edit,failed,replication,replications,Social Vulnerability to Environmental Hazards*,2003,Social Science Quarterly,10.1111/1540-6237.8402002,5449,Replicating and Adapting an Index of Social Vulnerability to a New Context: A Comparison Study for Norway,2013,The Professional Geographer,10.1080/00330124.2012.681509,101,Holand et al.,"However, a replication attempt by Holand et al. (2013) failed to reproduce this finding.",Background · Sources,"== Background ==
The structural nature, as opposed to the individual level, is central to social vulnerability.<ref>{{cite journal |last1=Li |first1=Ang |last2=Toll |first2=Mathew |last3=Bentley |first3=Rebecca |title=Mapping social vulnerability indicators to understand the health impacts of climate change: a scoping review |journal=The Lancet Planetary Health |date=2023 |volume=7 |issue=11 |p...","<ref name="":12"">{{cite journal |last1=Cutter |first1=Susan L. |last2=Boruff |first2=Bryan J. |last3=Shirley |first3=W. Lynn |title=Social Vulnerability to Environmental Hazards * |journal=Social Science Quarterly |date=June 2003 |volume=84 |issue=2 |pages=242–261 |doi=10.1111/1540-6237.8402002 }}</ref>",<ref>{{cite journal |last1=Holand |first1=Ivar Svare |last2=Lujala |first2=Päivi |year=2013 |title=Replicating and Adapting an Index of Social Vulnerability to a New Context: A Comparison Study for Norway |journal=The Professional Geographer |volume=65 |issue=2 |pages=312-328 |doi=10.1080/00330124.2012.681509}}</ref>
119.371069374049,en,Public informatics,https://en.wikipedia.org/wiki/Public_informatics,https://en.wikipedia.org/w/index.php?title=Public_informatics&action=edit,failed,replication,replications,Social Vulnerability to Environmental Hazards*,2003,Social Science Quarterly,10.1111/1540-6237.8402002,5449,Replicating and Adapting an Index of Social Vulnerability to a New Context: A Comparison Study for Norway,2013,The Professional Geographer,10.1080/00330124.2012.681509,101,Holand et al.,"However, a replication attempt by Holand et al. (2013) failed to reproduce this finding.",Public informatics project life cycle,"tion Research Part C: Emerging Technologies |language=en |volume=68 |pages=285–299 |doi=10.1016/j.trc.2016.04.005 |pmc=4862004 |pmid=27182125 |bibcode=2016TRPC...68..285C }}</ref> In governance contexts, generative AI enables anticipatory approaches through which public authorities can model future urban scenarios, simulate policy outcomes, and generate adaptive responses to emerging challenges...",<ref>{{Cite journal |last1=Cutter |first1=Susan L. |last2=Boruff |first2=Bryan J. |last3=Shirley |first3=W. Lynn |date= 2003|title=Social Vulnerability to Environmental Hazards * |url=https://onlinelibrary.wiley.com/doi/10.1111/1540-6237.8402002 |journal=Social Science Quarterly |language=en |volume=84 |issue=2 |pages=242–261 |doi=10.1111/1540-6237.8402002 |issn=0038-4941|url-access=subscription }}</ref>,<ref>{{cite journal |last1=Holand |first1=Ivar Svare |last2=Lujala |first2=Päivi |year=2013 |title=Replicating and Adapting an Index of Social Vulnerability to a New Context: A Comparison Study for Norway |journal=The Professional Geographer |volume=65 |issue=2 |pages=312-328 |doi=10.1080/00330124.2012.681509}}</ref>
115.65216347586025,en,David G. Rand,https://en.wikipedia.org/wiki/David_G._Rand,https://en.wikipedia.org/w/index.php?title=David_G._Rand&action=edit,failed,replication,replications,Spontaneous giving and calculated greed,2012,Nature,10.1038/nature11467,1369,"Registered Replication Report: Rand, Greene, and Nowak (2012)",2017,Perspectives on Psychological Science,10.1177/1745691617693624,207,Bouwmeester et al.,"However, a replication attempt by Bouwmeester et al. (2017) failed to reproduce this finding.",Publications,"ademy of Sciences of the United States of America|date=14 April 2009|volume=106|issue=15|pages=6187–91|doi=10.1073/pnas.0811552106|pmid=19332775|pmc=2664153|bibcode=2009PNAS..106.6187R|doi-access=free}}
* {{cite journal|last1=Beale|first1=N|last2=Rand|first2=DG|last3=Battey|first3=H|author3-link=Heather Battey|last4=Croxson|first4=K|last5=May|first5=RM|last6=Nowak|first6=MA|title=Individual ver...",NA,"<ref>{{cite journal |last1=Bouwmeester |first1=S. |last2=Verkoeijen |first2=P. P. J. L. |last3=Aczel |first3=B. |last4=Barbosa |first4=F. |last5=Bègue |first5=L. |last6=Brañas-Garza |first6=P. |last7=Chmura |first7=T. G. H. |last8=Cornelissen |first8=G. |last9=Døssing |first9=F. S. |display-authors=etal |year=2017 |title=Registered Replication Report: Rand, Greene, and Nowak (2012) |journal=Perspectives on Psychological Science |volume=12 |issue=3 |pages=527-542 |doi=10.1177/1745691617693624}}</ref>"
115.65216347586025,en,Social heuristics,https://en.wikipedia.org/wiki/Social_heuristics,https://en.wikipedia.org/w/index.php?title=Social_heuristics&action=edit,failed,replication,replications,Spontaneous giving and calculated greed,2012,Nature,10.1038/nature11467,1369,"Registered Replication Report: Rand, Greene, and Nowak (2012)",2017,Perspectives on Psychological Science,10.1177/1745691617693624,207,Bouwmeester et al.,"However, a replication attempt by Bouwmeester et al. (2017) failed to reproduce this finding.",Social heuristics hypothesis,"Following a dual-process framework, the social heuristics hypothesis contends that cooperation, which is automatic and intuitive, may be overridden by reflection. The theory is supported by evidence from laboratory and online experiments suggesting that time pressure increases cooperation,<ref>{{Cite journal|last1=Rand|first1=David G.|last2=Greene|first2=Joshua D.|last3=Nowak|first3=Martin A.|d...",<ref>{{Cite journal|last1=Rand|first1=David G.|last2=Greene|first2=Joshua D.|last3=Nowak|first3=Martin A.|date=2012-09-20|title=Spontaneous giving and calculated greed|url=http://www.nature.com/articles/nature11467|journal=Nature|language=en|volume=489|issue=7416|pages=427–430|doi=10.1038/nature11467|pmid=22996558|bibcode=2012Natur.489..427R|s2cid=4326080|issn=0028-0836|access-date=2021-05-01|archive-date=2021-04-07|archive-url=https://web.archive.org/web/20210407005235/https://www.nature.com/articles/nature11467|url-status=live|url-access=subscription}}</ref>,"<ref>{{cite journal |last1=Bouwmeester |first1=S. |last2=Verkoeijen |first2=P. P. J. L. |last3=Aczel |first3=B. |last4=Barbosa |first4=F. |last5=Bègue |first5=L. |last6=Brañas-Garza |first6=P. |last7=Chmura |first7=T. G. H. |last8=Cornelissen |first8=G. |last9=Døssing |first9=F. S. |display-authors=etal |year=2017 |title=Registered Replication Report: Rand, Greene, and Nowak (2012) |journal=Perspectives on Psychological Science |volume=12 |issue=3 |pages=527-542 |doi=10.1177/1745691617693624}}</ref>"
115.23074120579342,en,Priming (psychology),https://en.wikipedia.org/wiki/Priming_(psychology),https://en.wikipedia.org/w/index.php?title=Priming_(psychology)&action=edit,failed,replication,replications,The automated will: Nonconscious activation and pursuit of behavioral goals.,2001,Journal of Personality and Social Psychology,10.1037/0022-3514.81.6.1014,1816,Two Failures to Replicate High-Performance-Goal Priming Effects,2013,PLoS ONE,10.1371/journal.pone.0072467,166,Harris et al.,"However, a replication attempt by Harris et al. (2013) failed to reproduce this finding.",,"vauthors = Bargh JA, Chartrand TL |publisher=Cambridge University Press|year=2000|veditors=Reis H, Judd C |location=New York, NY|pages=1–39}}</ref><ref>{{cite journal | vauthors = Shapir OM, Shapir-Tidhar MH, Shtudiner Z| title = Priming effect across framing, culture, and gender: Evidence from the academia | journal = Managerial and Decision Economics | volume = 44| issue = 7 | pages = 3758–37...","<ref>{{cite journal | vauthors = Bargh JA, Gollwitzer PM, Lee-Chai A, Barndollar K, Trötschel R | title = The automated will: nonconscious activation and pursuit of behavioral goals | journal = Journal of Personality and Social Psychology | volume = 81 | issue = 6 | pages = 1014–27 | date = December 2001 | pmid = 11761304 | pmc = 3005626 | doi = 10.1037/0022-3514.81.6.1014 }}</ref>",<ref>{{cite journal |last1=Harris |first1=Christine R. |last2=Coburn |first2=Noriko |last3=Rohrer |first3=Doug |last4=Pashler |first4=Harold |year=2013 |title=Two Failures to Replicate High-Performance-Goal Priming Effects |journal=PLoS ONE |volume=8 |issue=8 |pages=e72467 |doi=10.1371/journal.pone.0072467}}</ref>
115.23074120579342,en,Behavioral confirmation,https://en.wikipedia.org/wiki/Behavioral_confirmation,https://en.wikipedia.org/w/index.php?title=Behavioral_confirmation&action=edit,failed,replication,replications,The automated will: Nonconscious activation and pursuit of behavioral goals.,2001,Journal of Personality and Social Psychology,10.1037/0022-3514.81.6.1014,1816,Two Failures to Replicate High-Performance-Goal Priming Effects,2013,PLoS ONE,10.1371/journal.pone.0072467,166,Harris et al.,"However, a replication attempt by Harris et al. (2013) failed to reproduce this finding.",Critique,"== Critique ==
The principle objection to the idea of behavioral confirmation is that the laboratory situations that are used in the research often do not map onto real-world social interaction easily.<ref>{{cite book |last1=Jussim |first1=Lee |url=http://www.rcgd.isr.umich.edu/garp/articles/eccles96f.pdf |title=Social perceptions, stereotypes, and teacher expectations, accuracy and the quest f...",<ref>{{cite journal|last1=Bargh|first1=John A.|last2=Gollwitzer|first2=Peter M.|last3=Lee-Chai|first3=Annette|last4=Barndollar|first4=Kimberly|last5=Trotschel|first5=Roman|title=The Automated Will: Nonconscious Activation and Pursuit of Behavioral Goals|journal=Journal of Personality and Social Psychology|date=2001|volume=81|issue=6|page=1024|doi=10.1037/0022-3514.81.6.1014|pmc=3005626|url=http://www.psych.nyu.edu/gollwitzer/01BarghGollEtAl_AutomWill.pdf|access-date=22 July 2015|pmid=11761304}}</ref>,<ref>{{cite journal |last1=Harris |first1=Christine R. |last2=Coburn |first2=Noriko |last3=Rohrer |first3=Doug |last4=Pashler |first4=Harold |year=2013 |title=Two Failures to Replicate High-Performance-Goal Priming Effects |journal=PLoS ONE |volume=8 |issue=8 |pages=e72467 |doi=10.1371/journal.pone.0072467}}</ref>
115.15691803532653,en,Imagined contact hypothesis,https://en.wikipedia.org/wiki/Imagined_contact_hypothesis,https://en.wikipedia.org/w/index.php?title=Imagined_contact_hypothesis&action=edit,mixed,replication,COS,Elaboration enhances the imagined contact effect,2010,Journal of Experimental Social Psychology,10.1016/j.jesp.2010.05.014,218,Investigating Variation in Replicability,2014,Social Psychology,10.1027/1864-9335/a000178,1239,Klein et al.,A replication attempt by Klein et al. (2014) reported mixed results.,Explicit attitudes,"==Effects and outcomes ==
===Explicit attitudes===
In the first test of the imagined contact hypothesis researchers demonstrated that imagining a positive social interaction with an older adult led to greater desire to interact with an older versus younger adults and improved evaluations of gay men.<ref>{{cite journal|last=Turner|first=R. N.|author2=Crisp, R. J. |author3=Lambert, E. |title=Imag...","<ref name=""Husnu, 2010"">{{cite journal | last1 = Husnu | first1 = S. | last2 = Crisp | first2 = R. J. | year = 2010 | title = Elaboration enhances the imagined contact effect | journal = Journal of Experimental Social Psychology | volume = 46 | issue = 6| pages = 943–950 | doi=10.1016/j.jesp.2010.05.014 | url = https://durham-repository.worktribe.com/output/1351230 }}</ref>",<ref>{{cite journal |last1=Klein |first1=Richard A. |last2=Ratliff |first2=Kate A. |last3=Vianello |first3=Michelangelo |last4=Adams |first4=Reginald B. |last5=Bahník |first5=Štěpán |last6=Bernstein |first6=Michael J. |last7=Bocian |first7=Konrad |last8=Brandt |first8=Mark J. |last9=Brooks |first9=Beach |display-authors=etal |year=2014 |title=Investigating Variation in Replicability |journal=Social Psychology |volume=45 |issue=3 |pages=142-152 |doi=10.1027/1864-9335/a000178}}</ref>
114.4303649459402,en,Embodied cognition,https://en.wikipedia.org/wiki/Embodied_cognition,https://en.wikipedia.org/w/index.php?title=Embodied_cognition&action=edit,failed,replication,replications,Grounding language in action,2002,Psychonomic Bulletin & Review,10.3758/bf03196313,2327,"A pre-registered, multi-lab non-replication of the action-sentence compatibility effect (ACE)",2021,Psychonomic Bulletin & Review,10.3758/s13423-021-01927-8,136,Morey et al.,"However, a replication attempt by Morey et al. (2021) failed to reproduce this finding.",Language,"It is well known that language has a multi-component structure, one of which is language comprehension. Research on embodied cognition shows that language comprehension involves the motor system.<ref name=""Fischer_2008"">{{Cite journal |vauthors=Fischer MH, Zwaan RA |date=2008 |title=Embodied language: a review of the role of the motor system in language comprehension |url=https://journals.sagep...","<ref name=""Glenberg & Kaschak"">{{Cite journal |vauthors=Glenberg AM, Kaschak MP |date=2002 |title=Grounding language in action |journal=Psychonomic Bulletin & Review |volume=9 |issue=3 |pages=558–65 |doi=10.3758/bf03196313 |pmid=12412897 |s2cid=1274984|doi-access=free }}</ref>","<ref>{{cite journal |last1=Morey |first1=Richard D. |last2=Kaschak |first2=Michael P. |last3=Díez-Álamo |first3=Antonio M. |last4=Glenberg |first4=Arthur M. |last5=Zwaan |first5=Rolf A. |last6=Lakens |first6=Daniël |last7=Ibáñez |first7=Agustín |last8=García |first8=Adolfo |last9=Gianelli |first9=Claudia |display-authors=etal |year=2021 |title=A pre-registered, multi-lab non-replication of the action-sentence compatibility effect (ACE) |journal=Psychonomic Bulletin & Review |volume=29 |issue=2 |pages=613-626 |doi=10.3758/s13423-021-01927-8}}</ref>"
114.28546115174045,en,Doughnut (economic model),https://en.wikipedia.org/wiki/Doughnut_(economic_model),https://en.wikipedia.org/w/index.php?title=Doughnut_(economic_model)&action=edit,mixed,replication,COS,Cuing Consumerism,2012,Psychological Science,10.1177/0956797611429579,245,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,2018,Advances in Methods and Practices in Psychological Science,10.1177/2515245918810225,1011,Klein et al.,A replication attempt by Klein et al. (2018) reported mixed results.,Critique to mainstream economic theory,"[[Keynesian economics|Keynesian theory]] was it, and after the 1960s, [[monetarism]] gained prominence. One element remained as the policy prescriptions shifted: the ""[[Homo economicus|rational economic man]]"" persona on which theories were based. Raworth, the creator of Doughnut Economics, denounces this literary invention as a perverse one, for its effects on its learners' assumptions about h...",<ref>{{Cite journal |last1=Bauer |first1=Monika A. |last2=Wilkie |first2=James E. B. |last3=Kim |first3=Jung K. |last4=Bodenhausen |first4=Galen V. |date=16 March 2012 |title=Cuing Consumerism |url=https://ink.library.smu.edu.sg/lkcsb_research/4946 |journal=Psychological Science |volume=23 |issue=5 |pages=517–523 |doi=10.1177/0956797611429579 |issn=0956-7976 |pmid=22427388 |s2cid=35363392}}</ref>,<ref>{{cite journal |last1=Klein |first1=Richard A. |last2=Vianello |first2=Michelangelo |last3=Hasselman |first3=Fred |last4=Adams |first4=Byron G. |last5=Adams |first5=Reginald B. |last6=Alper |first6=Sinan |last7=Aveyard |first7=Mark |last8=Axt |first8=Jordan R. |last9=Babalola |first9=Mayowa T. |display-authors=etal |year=2018 |title=Many Labs 2: Investigating Variation in Replicability Across Samples and Settings |journal=Advances in Methods and Practices in Psychological Science |volume=1 |issue=4 |pages=443-490 |doi=10.1177/2515245918810225}}</ref>
112.39599134623215,en,Functional accounts of emotion,https://en.wikipedia.org/wiki/Functional_accounts_of_emotion,https://en.wikipedia.org/w/index.php?title=Functional_accounts_of_emotion&action=edit,failed,replication,COS,A social functional approach to emotions in bargaining: When communicating anger pays and when it backfires.,2008,Journal of Personality and Social Psychology,10.1037/0022-3514.94.4.600,218,Many Labs 5: Testing Pre-Data-Collection Peer Review as an Intervention to Increase Replicability,2020,Advances in Methods and Practices in Psychological Science,10.1177/2515245920958687,102,Ebersole et al.,"However, a replication attempt by Ebersole et al. (2020) failed to reproduce this finding.",Interpersonal functions,"Given this communicative role of emotions, emotions facilitate learning by serving as incentives or deterrents for certain kinds of actions or behaviors. For example, when children see how their parents or friends emotionally respond to things they do, they learn what types of actions and behaviors are likely to lead to desirable outcomes, including positive emotional responses from those aroun...",<ref>{{cite journal | last1 = Van Dijk | first1 = E. | last2 = Van Kleef | first2 = G. A. | last3 = Steinel | first3 = W. | last4 = Van Beest | first4 = I. | year = 2008 | title = A social functional approach to emotions in bargaining: when communicating anger pays and when it backfires | url = https://dare.uva.nl/personal/pure/en/publications/a-social-functional-approach-to-emotions-in-bargaining-when-communicating-anger-pays-and-when-it-backfires(cb9af110-8341-4b5e-94dd-2f464eee3aa6).html| journal = Journal of Personality and Social Psychology | volume = 94 | issue = 4| pages = 600–14 | doi = 10.1037/0022-3514.94.4.600 | pmid = 18361674 | s2cid = 13718600 }}</ref>,<ref>{{cite journal |last1=Ebersole |first1=Charles R. |last2=Mathur |first2=Maya B. |last3=Baranski |first3=Erica |last4=Bart-Plange |first4=Diane-Jo |last5=Buttrick |first5=Nicholas R. |last6=Chartier |first6=Christopher R. |last7=Corker |first7=Katherine S. |last8=Corley |first8=Martin |last9=Hartshorne |first9=Joshua K. |display-authors=etal |year=2020 |title=Many Labs 5: Testing Pre-Data-Collection Peer Review as an Intervention to Increase Replicability |journal=Advances in Methods and Practices in Psychological Science |volume=3 |issue=3 |pages=309-331 |doi=10.1177/2515245920958687}}</ref>
109.5501388490399,en,Video game controversies,https://en.wikipedia.org/wiki/Video_game_controversies,https://en.wikipedia.org/w/index.php?title=Video_game_controversies&action=edit,failed,replication,replications,Action video game modifies visual selective attention,2003,Nature,10.1038/nature01647,2515,Not so fast: Rethinking the effects of action video games on attentional capacity,2011,Australian Journal of Psychology,10.1111/j.1742-9536.2011.00001.x,105,Irons et al.,"However, a replication attempt by Irons et al. (2011) failed to reproduce this finding.",Cognitive skills,"===Cognitive skills===
Action video game players have better [[hand–eye coordination]] and visuo-motor skills, such as resistance to distraction, sensitivity to information in the peripheral vision and ability to count briefly presented objects, than non-players.<ref>{{Cite journal |last1=Daphne Bavelier |last2=Green |first2=C. Shawn |date=May 2003 |title=Action video game modifies visual selec...",<ref>{{Cite journal |last1=Daphne Bavelier |last2=Green |first2=C. Shawn |date=May 2003 |title=Action video game modifies visual selective attention |journal=Nature |volume=423 |issue=6939 |pages=534–537 |doi=10.1038/nature01647 |pmid=12774121 |bibcode=2003Natur.423..534G |s2cid=1521273 |issn=1476-4687 |url=https://archive-ouverte.unige.ch/unige:103890 |access-date=2020-03-18 |archive-date=2020-06-06 |archive-url=https://web.archive.org/web/20200606033158/https://archive-ouverte.unige.ch/unige:103890 |url-status=live |doi-access=free }}</ref>,<ref>{{cite journal |last1=Irons |first1=Jessica L. |last2=Remington |first2=Roger W. |last3=Mclean |first3=John P. |year=2011 |title=Not so fast: Rethinking the effects of action video games on attentional capacity |journal=Australian Journal of Psychology |volume=63 |issue=4 |pages=224-231 |doi=10.1111/j.1742-9536.2011.00001.x}}</ref>
109.5501388490399,en,Video game content rating system,https://en.wikipedia.org/wiki/Video_game_content_rating_system,https://en.wikipedia.org/w/index.php?title=Video_game_content_rating_system&action=edit,failed,replication,replications,Action video game modifies visual selective attention,2003,Nature,10.1038/nature01647,2515,Not so fast: Rethinking the effects of action video games on attentional capacity,2011,Australian Journal of Psychology,10.1111/j.1742-9536.2011.00001.x,105,Irons et al.,"However, a replication attempt by Irons et al. (2011) failed to reproduce this finding.",Initial controversy,"There are also groups that have argued to the contrary, that few if any scientifically proven studies exist to back up these claims, and that the video game industry has become an easy target for the media to blame for many contemporary issues.<ref>""Video Violence: Villain or Victim?"", Guy Cumberbatch, London Video Standards Council, 2004</ref><ref>""It's Not the Media"", [[Karen Sternheimer]], [...",<ref>{{cite journal|title=Action video game modifies visual selective attention|first1=C. Shawn|last1=Green|first2=Daphne|last2=Bavelier|date=29 May 2003|journal=Nature|volume=423|issue=6939|pages=534–7|doi=10.1038/nature01647|pmid=12774121|bibcode=2003Natur.423..534G |s2cid=1521273|url=https://archive-ouverte.unige.ch/unige:103890|doi-access=free}}</ref>,<ref>{{cite journal |last1=Irons |first1=Jessica L. |last2=Remington |first2=Roger W. |last3=Mclean |first3=John P. |year=2011 |title=Not so fast: Rethinking the effects of action video games on attentional capacity |journal=Australian Journal of Psychology |volume=63 |issue=4 |pages=224-231 |doi=10.1111/j.1742-9536.2011.00001.x}}</ref>
109.5501388490399,en,Daphne Bavelier,https://en.wikipedia.org/wiki/Daphne_Bavelier,https://en.wikipedia.org/w/index.php?title=Daphne_Bavelier&action=edit,failed,replication,replications,Action video game modifies visual selective attention,2003,Nature,10.1038/nature01647,2515,Not so fast: Rethinking the effects of action video games on attentional capacity,2011,Australian Journal of Psychology,10.1111/j.1742-9536.2011.00001.x,105,Irons et al.,"However, a replication attempt by Irons et al. (2011) failed to reproduce this finding.",Research Interest,"==Research Interest==
Bavelier’s interest lies in how the brain adapts to changes in experience. Early in her career, she investigated how being born deaf and using sign language alters brain organization for attentional functions and language processing.<ref name=""Cross-modal plasticity"">{{cite journal |last1=Bavelier |first1=Daphne |last2= Dye |first2= Matthew DG |last3=Hauser |first3=Peter C...","<ref name=""Nature"">{{cite journal |last1= Green |first1= C Shawn| last2=Bavelier |first2=Daphne |s2cid= 1521273| date= 2003 |title= Action video game modifies visual selective attention|journal= Nature|volume= 423|issue= 6939|pages= 534–537|doi= 10.1038/nature01647|pmid= 12774121|bibcode= 2003Natur.423..534G|doi-access= free}} {{closed access}}</ref>",<ref>{{cite journal |last1=Irons |first1=Jessica L. |last2=Remington |first2=Roger W. |last3=Mclean |first3=John P. |year=2011 |title=Not so fast: Rethinking the effects of action video games on attentional capacity |journal=Australian Journal of Psychology |volume=63 |issue=4 |pages=224-231 |doi=10.1111/j.1742-9536.2011.00001.x}}</ref>
109.5501388490399,en,Video game,https://en.wikipedia.org/wiki/Video_game,https://en.wikipedia.org/w/index.php?title=Video_game&action=edit,failed,replication,replications,Action video game modifies visual selective attention,2003,Nature,10.1038/nature01647,2515,Not so fast: Rethinking the effects of action video games on attentional capacity,2011,Australian Journal of Psychology,10.1111/j.1742-9536.2011.00001.x,105,Irons et al.,"However, a replication attempt by Irons et al. (2011) failed to reproduce this finding.",Beneficial uses,"Video games are also believed to be beneficial to the mind and body. It has been shown that action video game players have better [[hand–eye coordination]] and [[Motor coordination|visuo-motor skills]], such as their resistance to [[distraction]], their sensitivity to information in the [[peripheral vision]] and their ability to count briefly presented objects, than nonplayers.<ref>{{cite journ...","<ref>{{cite journal| author-link = Shawn Green (game designer)| title = Action video game modifies visual selective attention| journal = Nature| volume = 423| pages = 534–537| year = 2003| id = Green & Bavelier| doi = 10.1038/nature01647| author = Green, C. Shawn| pmid = 12774121| last2 = Bavelier| first2 = Daphne| issue = 6939| bibcode = 2003Natur.423..534G| s2cid = 1521273| url = https://archive-ouverte.unige.ch/unige:103890| doi-access = free| access-date = 13 September 2020| archive-date = 6 June 2020| archive-url = https://web.archive.org/web/20200606033158/https://archive-ouverte.unige.ch/unige:103890| url-status = live}}</ref>",<ref>{{cite journal |last1=Irons |first1=Jessica L. |last2=Remington |first2=Roger W. |last3=Mclean |first3=John P. |year=2011 |title=Not so fast: Rethinking the effects of action video games on attentional capacity |journal=Australian Journal of Psychology |volume=63 |issue=4 |pages=224-231 |doi=10.1111/j.1742-9536.2011.00001.x}}</ref>
109.5501388490399,en,Video game culture,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/w/index.php?title=Video_game_culture&action=edit,failed,replication,replications,Action video game modifies visual selective attention,2003,Nature,10.1038/nature01647,2515,Not so fast: Rethinking the effects of action video games on attentional capacity,2011,Australian Journal of Psychology,10.1111/j.1742-9536.2011.00001.x,105,Irons et al.,"However, a replication attempt by Irons et al. (2011) failed to reproduce this finding.",Cognitive and developmental effects,"== Cognitive and developmental effects ==
Video games have been proven to influence [[cognitive development]], both positively and negatively. Research has also proven that video games, specifically that require strategy, critical thinking, or complex decision making have the potential to enhance cognitive ability. For example, it has been proven that video game engagement can improve executive...",<ref>{{Cite journal |last1=Green |first1=C. Shawn |last2=Bavelier |first2=Daphne |date=May 2003 |title=Action video game modifies visual selective attention |url=https://www.nature.com/articles/nature01647 |journal=Nature |language=en |volume=423 |issue=6939 |pages=534–537 |doi=10.1038/nature01647 |pmid=12774121 |bibcode=2003Natur.423..534G |issn=1476-4687}}</ref>,<ref>{{cite journal |last1=Irons |first1=Jessica L. |last2=Remington |first2=Roger W. |last3=Mclean |first3=John P. |year=2011 |title=Not so fast: Rethinking the effects of action video games on attentional capacity |journal=Australian Journal of Psychology |volume=63 |issue=4 |pages=224-231 |doi=10.1111/j.1742-9536.2011.00001.x}}</ref>
108.97268200086178,en,Embodied cognition,https://en.wikipedia.org/wiki/Embodied_cognition,https://en.wikipedia.org/w/index.php?title=Embodied_cognition&action=edit,failed,replication,replications,Experiencing Physical Warmth Promotes Interpersonal Warmth,2008,Science,10.1126/science.1162548,1420,Replication of “Experiencing Physical Warmth Promotes Interpersonal Warmth” by,2014,Social Psychology,10.1027/1864-9335/a000187,148,Lynott et al.,"However, a replication attempt by Lynott et al. (2014) failed to reproduce this finding.",Social psychology,"=== Social psychology ===
The embodiment has also important potential applications in [[social psychology]], where researchers have studied how people's own bodily states influence their understanding and interaction with others. Researchers have provided evidence demonstrating the influence of bodily states on [[Social judgment theory|social judgments]] and [[social behavior]]. They described ...","<ref name="":17"">{{Cite journal |vauthors=Williams LE, Bargh JA |date=2008 |title=Experiencing physical warmth promotes interpersonal warmth |journal=Science |volume=322 |issue=5901 |pages=606–607 |bibcode=2008Sci...322..606W |doi=10.1126/science.1162548 |pmc=2737341 |pmid=18948544}}</ref>",<ref>{{cite journal |last1=Lynott |first1=Dermot |last2=Corker |first2=Katherine S. |last3=Wortman |first3=Jessica |last4=Connell |first4=Louise |last5=Donnellan |first5=M. Brent |last6=Lucas |first6=Richard E. |last7=O’Brien |first7=Kerry |year=2014 |title=Replication of “Experiencing Physical Warmth Promotes Interpersonal Warmth” by |journal=Social Psychology |volume=45 |issue=3 |pages=216-222 |doi=10.1027/1864-9335/a000187}}</ref>
108.97268200086178,en,Priming (psychology),https://en.wikipedia.org/wiki/Priming_(psychology),https://en.wikipedia.org/w/index.php?title=Priming_(psychology)&action=edit,failed,replication,replications,Experiencing Physical Warmth Promotes Interpersonal Warmth,2008,Science,10.1126/science.1162548,1420,Replication of “Experiencing Physical Warmth Promotes Interpersonal Warmth” by,2014,Social Psychology,10.1027/1864-9335/a000187,148,Lynott et al.,"However, a replication attempt by Lynott et al. (2014) failed to reproduce this finding.",In daily life,"This can occur even if the subject is not conscious of the priming stimulus.<ref name=auto /> An example of this was done by [[John Bargh]] et al. in 1996. Subjects were implicitly primed with words related to the stereotype of elderly people (example: Florida, forgetful, wrinkle). While the words did not explicitly mention speed or slowness, those who were primed with these words walked more s...","<ref>{{cite journal | vauthors = Williams LE, Bargh JA | title = Experiencing physical warmth promotes interpersonal warmth | journal = Science | volume = 322 | issue = 5901 | pages = 606–7 | date = October 2008 | pmid = 18948544 | pmc = 2737341 | doi = 10.1126/science.1162548 | bibcode = 2008Sci...322..606W }}</ref>",<ref>{{cite journal |last1=Lynott |first1=Dermot |last2=Corker |first2=Katherine S. |last3=Wortman |first3=Jessica |last4=Connell |first4=Louise |last5=Donnellan |first5=M. Brent |last6=Lucas |first6=Richard E. |last7=O’Brien |first7=Kerry |year=2014 |title=Replication of “Experiencing Physical Warmth Promotes Interpersonal Warmth” by |journal=Social Psychology |volume=45 |issue=3 |pages=216-222 |doi=10.1027/1864-9335/a000187}}</ref>
